Date,Symbols,Close,High,Low,Open,Volume
2020-08-28,JNJ,147.88,147.93,146.21,147.02,5605859
2020-08-28,JPM,98.012,98.475,97.091,98.367,14424495
2020-08-28,KO,47.184,47.204,45.954,46.163,17340650
2020-08-28,MCD,206.5,208.23,203.49,204.48,3343410
2020-08-28,MMM,159.18,159.67,157.51,158.21,3170417
2020-08-28,MRK,80.692,80.908,79.994,80.908,6212843
2020-08-28,MSFT,225.96,227.65,223.65,225.23,26637669
2020-08-28,NKE,110.97,111.35,109.28,109.72,3775624
2020-08-28,PG,133.15,133.28,131.4,132.73,4342200
2020-08-28,TRV,111.19,113.3,110.06,113.3,1798736
2020-08-28,UNH,306.74,308.13,301.46,304.73,2955464
2020-08-28,V,213.73,214.17,209.26,210.04,7418176
2020-08-28,VZ,54.762,54.901,54.356,54.901,12849046
2020-08-28,WBA,36.529,37.132,36.407,37.096,6404122
2020-08-28,WMT,137.08,137.83,134.67,137.76,21853317
2020-08-27,AAPL,123.86,126.32,122.71,125.99,156981094
2020-08-27,AMGN,241.5,245.42,239.2,240.95,4112419
2020-08-27,AXP,99.418,100.02,96.472,96.698,4077316
2020-08-27,BA,174.2,181.31,173.5601,174.71,29548068
2020-08-27,CAT,138.26,139.17,136.24,137.05,3121864
2020-08-27,CRM,276.32,278.28,260.84,267.0,22817093
2020-08-27,CSCO,40.196,40.368,39.939,40.3,23626645
2020-08-27,CVX,78.686,79.352,77.814,78.915,8026594
2020-08-27,DIS,133.73,136.36,132.82,133.0,13667642
2020-08-27,GE,51.499,52.691,51.26,51.816,9234414
2020-08-27,GS,202.97,205.73,199.36,199.62,3822985
2020-08-27,HD,278.03,282.21,276.03,281.49,3561635
2020-08-27,HON,161.55,164.18,160.68,161.74,4398731
2020-08-27,IBM,115.6,116.0,114.98,115.55,3690917
2020-08-27,INTC,47.451,47.96,47.23,47.826,25423518
2020-08-27,JNJ,147.23,147.51,146.2,146.71,5792608
2020-08-27,JPM,97.611,97.895,94.417,94.417,23239724
2020-08-27,KO,45.67,46.229,45.641,45.69,11544377
2020-08-27,MCD,203.89,207.62,203.8,205.93,3358263
2020-08-27,MMM,157.67,158.9,156.8,158.07,2420526
2020-08-27,MRK,80.851,81.172,80.154,80.502,6547846
2020-08-27,MSFT,223.65,228.16,216.56,220.02,58357521
2020-08-27,NKE,109.31,111.22,108.97,110.44,4452896
2020-08-27,PG,132.62,134.03,132.59,133.22,6416370
2020-08-27,TRV,112.43,114.0,109.07,109.09,1609141
2020-08-27,UNH,304.11,307.12,298.07,302.86,2378956
2020-08-27,V,209.07,210.22,207.13,209.25,8699723
2020-08-27,VZ,54.92,55.252,54.901,55.076,12341931
2020-08-27,WBA,37.076,37.18,36.247,36.425,6443293
2020-08-27,WMT,133.47,136.14,127.89,128.06,40607584
2020-08-26,AAPL,125.37,125.84,123.93,125.03,164519587
2020-08-26,AMGN,238.99,240.13,234.77,237.22,3271378
2020-08-26,AXP,96.347,97.07,95.768,96.502,2999103
2020-08-26,BA,171.9,174.4299,171.35,173.8,16189790
2020-08-26,CAT,136.75,137.35,134.81,135.45,2468495
2020-08-26,CRM,272.32,277.97,249.47,251.96,63253354
2020-08-26,CSCO,40.158,40.187,39.397,39.588,22752413
2020-08-26,CVX,78.564,79.547,78.453,79.426,8078756
2020-08-26,DIS,132.18,132.6,129.52,130.0,8447779
2020-08-26,GE,51.499,52.611,51.18,52.611,7210570
2020-08-26,GS,200.14,200.2,198.04,198.85,2653880
2020-08-26,HD,281.22,281.39,275.77,277.18,4154401
2020-08-26,HON,160.88,161.98,158.97,160.39,3561843
2020-08-26,IBM,115.15,116.02,114.95,115.87,3654288
2020-08-26,INTC,47.595,47.711,47.289,47.442,29791847
2020-08-26,JNJ,146.59,146.94,144.99,146.17,8320233
2020-08-26,JPM,94.503,95.628,94.464,95.313,12637477
2020-08-26,KO,45.604,45.623,44.951,45.224,10691631
2020-08-26,MCD,205.39,206.01,203.32,203.79,2411276
2020-08-26,MMM,157.49,158.33,155.37,156.51,2605219
2020-08-26,MRK,80.587,80.719,79.76,80.37,7945162
2020-08-26,MSFT,218.28,219.22,214.55,215.07,40120105
2020-08-26,NKE,109.98,110.54,109.75,110.37,4540954
2020-08-26,PG,132.79,133.66,132.66,132.95,4946630
2020-08-26,TRV,108.94,110.06,108.82,110.06,1250802
2020-08-26,UNH,301.32,303.8,296.21,303.42,3258212
2020-08-26,V,208.32,208.85,205.4,206.19,7100635
2020-08-26,VZ,54.948,54.983,54.429,54.799,16336183
2020-08-26,WBA,36.445,37.114,36.153,36.934,8251429
2020-08-26,WMT,127.69,127.87,126.72,127.22,6419312
2020-08-25,AAPL,123.68,124.03,121.93,123.56,213438323
2020-08-25,AMGN,237.12,238.77,230.02,232.04,6691456
2020-08-25,AXP,96.982,98.685,95.981,98.517,3009457
2020-08-25,BA,174.73,180.63,172.44,180.46,31318540
2020-08-25,CAT,136.11,139.76,135.51,137.57,2559080
2020-08-25,CRM,216.05,218.35,210.8,213.22,27096458
2020-08-25,CSCO,39.882,40.205,39.711,40.139,16220522
2020-08-25,CVX,79.816,81.585,79.473,81.558,7376604
2020-08-25,DIS,129.79,131.09,129.31,130.83,5494391
2020-08-25,GE,52.372,53.246,51.499,52.85,8738793
2020-08-25,GS,198.96,203.3,198.17,202.81,2720836
2020-08-25,HD,275.63,276.94,273.47,276.73,2963213
2020-08-25,HON,160.13,162.54,159.15,159.94,7603882
2020-08-25,IBM,115.59,117.6,115.44,116.84,3211084
2020-08-25,INTC,47.479,47.913,47.27,47.404,39960697
2020-08-25,JNJ,146.36,147.32,145.85,147.06,4013968
2020-08-25,JPM,95.852,97.257,95.179,96.581,14311468
2020-08-25,KO,45.367,45.499,45.12,45.454,8266600
2020-08-25,MCD,204.31,205.8,203.92,205.59,2396289
2020-08-25,MMM,156.72,158.79,156.07,158.42,2017467
2020-08-25,MRK,80.719,81.295,80.267,80.936,10377563
2020-08-25,MSFT,213.66,213.8,210.34,210.34,23345863
2020-08-25,NKE,109.96,110.73,109.55,110.45,4442654
2020-08-25,PG,133.43,133.52,132.21,133.37,4917538
2020-08-25,TRV,110.94,111.69,110.08,111.53,1413879
2020-08-25,UNH,304.62,304.75,300.32,304.6,1926370
2020-08-25,V,206.19,206.29,203.64,205.29,5882541
2020-08-25,VZ,54.91,55.216,54.689,55.169,12246250
2020-08-25,WBA,37.226,37.793,36.879,37.641,5904416
2020-08-25,WMT,127.62,128.21,126.69,127.79,7411408
2020-08-24,AAPL,124.71,127.61,122.82,127.53,349115120
2020-08-24,AMGN,225.02,227.77,223.11,227.1,1638631
2020-08-24,AXP,97.256,97.295,94.377,94.661,4229399
2020-08-24,BA,178.27,178.27,167.93,168.78,39317105
2020-08-24,CAT,136.61,137.17,134.12,134.76,3030020
2020-08-24,CRM,208.46,209.29,205.15,208.88,5698981
2020-08-24,CSCO,40.092,40.368,39.92,39.988,18667238
2020-08-24,CVX,80.807,80.937,78.666,79.325,9430030
2020-08-24,DIS,130.69,130.88,127.93,128.15,7613610
2020-08-24,GE,52.691,52.77,50.067,50.466,12933506
2020-08-24,GS,200.26,200.35,194.44,196.18,3206965
2020-08-24,HD,276.22,276.32,271.57,274.52,4599668
2020-08-24,HON,155.12,155.2,152.32,153.87,2144367
2020-08-24,IBM,116.55,116.9,114.4,114.79,4389880
2020-08-24,INTC,47.201,47.451,46.894,47.316,37785883
2020-08-24,JNJ,146.44,147.16,144.71,147.02,5597809
2020-08-24,JPM,95.428,95.571,92.91,93.893,18767076
2020-08-24,KO,45.424,45.434,44.672,44.913,9776641
2020-08-24,MCD,204.29,205.15,202.67,203.95,2564349
2020-08-24,MMM,157.14,157.54,154.85,155.24,2710541
2020-08-24,MRK,80.474,80.522,79.589,80.267,7679596
2020-08-24,MSFT,210.91,212.74,209.69,212.01,25794000
2020-08-24,NKE,110.28,110.45,108.37,108.47,8288435
2020-08-24,PG,132.9,133.16,131.64,131.92,7733832
2020-08-24,TRV,110.23,110.29,107.0,107.62,1419543
2020-08-24,UNH,301.34,309.2,299.03,309.12,2995293
2020-08-24,V,204.51,204.55,202.77,203.11,6216868
2020-08-24,VZ,55.049,55.086,54.522,54.615,11829237
2020-08-24,WBA,37.453,37.877,36.746,37.34,5836756
2020-08-24,WMT,128.3,129.44,127.34,129.21,6760150
2020-08-21,AAPL,123.23,123.72,118.16,118.17,341159588
2020-08-21,AMGN,227.01,228.2,224.97,228.2,2051679
2020-08-21,AXP,94.142,95.612,93.957,94.476,2906106
2020-08-21,BA,167.5,170.0839,167.27,168.35,16945902
2020-08-21,CAT,133.48,134.04,131.91,131.91,2618174
2020-08-21,CRM,207.53,210.0,206.25,209.94,5727827
2020-08-21,CSCO,40.158,40.205,39.74,39.969,18295461
2020-08-21,CVX,78.841,78.851,77.388,78.463,9715918
2020-08-21,DIS,127.44,128.31,127.23,127.72,6064709
2020-08-21,GE,50.147,50.704,49.512,49.67,7531118
2020-08-21,GS,195.52,196.4,193.0,193.28,1844128
2020-08-21,HD,272.83,273.14,268.19,269.69,5713734
2020-08-21,HON,153.29,153.53,151.79,151.79,2576816
2020-08-21,IBM,114.21,114.5,113.42,114.07,3650367
2020-08-21,INTC,47.335,47.365,46.731,47.086,35725778
2020-08-21,JNJ,146.06,146.92,143.98,145.13,7031115
2020-08-21,JPM,92.815,94.002,92.453,92.767,12821878
2020-08-21,KO,44.77,44.974,44.477,44.827,15559999
2020-08-21,MCD,203.29,203.88,201.07,201.75,3626872
2020-08-21,MMM,155.39,156.33,154.46,154.64,2087144
2020-08-21,MRK,80.06,80.248,79.25,80.174,6979021
2020-08-21,MSFT,210.26,213.45,210.09,211.08,36724649
2020-08-21,NKE,108.23,108.24,106.24,106.49,5642401
2020-08-21,PG,131.87,132.51,130.41,131.07,5947639
2020-08-21,TRV,107.3,108.34,106.99,107.5,1128401
2020-08-21,UNH,306.51,307.6,302.54,303.72,2550505
2020-08-21,V,202.23,203.24,201.46,202.6,10091273
2020-08-21,VZ,54.513,54.56,54.091,54.522,11967538
2020-08-21,WBA,37.19,37.618,37.039,37.256,5973171
2020-08-21,WMT,128.59,129.63,127.12,127.54,8483256
2020-08-20,AAPL,117.2,117.31,114.67,114.69,128072800
2020-08-20,AMGN,228.05,229.91,226.69,229.39,1227691
2020-08-20,AXP,94.7,95.539,93.682,93.741,3168650
2020-08-20,BA,169.58,170.84,165.86,168.54,23213414
2020-08-20,CAT,132.57,133.05,130.81,131.15,2364477
2020-08-20,CRM,209.51,210.11,203.51,203.85,5175146
2020-08-20,CSCO,40.215,40.319,39.664,39.796,19404699
2020-08-20,CVX,78.592,80.52,78.518,79.158,8495100
2020-08-20,DIS,128.12,128.45,126.53,126.8,4918122
2020-08-20,GE,49.828,50.679,49.353,50.306,8023430
2020-08-20,GS,194.96,196.34,193.5,193.9,1826602
2020-08-20,HD,270.39,271.56,269.19,270.24,3664474
2020-08-20,HON,151.99,152.82,151.06,151.34,1644574
2020-08-20,IBM,114.2,115.03,113.88,114.25,2761904
2020-08-20,INTC,47.23,48.221,47.067,47.845,57343422
2020-08-20,JNJ,144.78,144.93,142.99,143.18,5098330
2020-08-20,JPM,92.862,93.492,92.319,92.758,14336261
2020-08-20,KO,44.837,45.075,44.593,44.76,11942616
2020-08-20,MCD,201.67,202.72,199.96,199.98,2170036
2020-08-20,MMM,155.19,155.85,154.63,155.24,2090429
2020-08-20,MRK,80.107,80.37,79.5,79.89,6462364
2020-08-20,MSFT,211.8,212.22,206.19,206.82,27335282
2020-08-20,NKE,106.5,107.23,105.85,106.05,4364944
2020-08-20,PG,131.3,131.43,129.71,129.76,4536325
2020-08-20,TRV,107.95,108.84,107.34,107.46,932994
2020-08-20,UNH,305.71,307.6,304.41,307.18,2301769
2020-08-20,V,202.25,202.54,197.76,198.06,8931451
2020-08-20,VZ,54.487,54.605,54.144,54.153,8723537
2020-08-20,WBA,37.424,37.83,37.33,37.699,3867656
2020-08-20,WMT,127.56,129.03,127.07,128.18,9147431
2020-08-19,AAPL,114.65,116.1,114.55,114.92,146874737
2020-08-19,AMGN,229.73,232.82,227.83,230.23,1989715
2020-08-19,AXP,94.868,95.871,93.887,94.798,3145309
2020-08-19,BA,169.27,174.1,169.09,170.44,25601504
2020-08-19,CAT,133.08,134.91,132.55,133.55,1918002
2020-08-19,CRM,205.11,207.1,200.03,204.0,7080746
2020-08-19,CSCO,39.796,40.253,39.711,40.015,21144386
2020-08-19,CVX,80.056,81.456,79.88,80.9,9841772
2020-08-19,DIS,127.77,130.2166,127.43,129.25,7624193
2020-08-19,GE,50.704,52.213,50.466,51.419,6840374
2020-08-19,GS,196.09,199.06,194.88,195.49,2545464
2020-08-19,HD,272.49,277.42,271.58,276.92,5176742
2020-08-19,HON,152.66,153.9,151.99,153.35,2155882
2020-08-19,IBM,114.84,116.39,114.51,115.77,4037394
2020-08-19,INTC,46.424,47.048,46.346,46.861,28915637
2020-08-19,JNJ,143.8,144.93,142.77,143.02,8174761
2020-08-19,JPM,93.987,95.938,93.788,94.341,14189924
2020-08-19,KO,44.855,45.813,44.714,45.567,18344722
2020-08-19,MCD,201.3,202.9,200.46,202.0,2821599
2020-08-19,MMM,156.14,157.79,155.95,157.07,2113739
2020-08-19,MRK,80.107,80.748,79.663,79.663,6984578
2020-08-19,MSFT,206.98,209.36,206.53,208.77,27989835
2020-08-19,NKE,106.88,108.17,105.85,106.18,9642062
2020-08-19,PG,130.27,130.8,130.01,130.04,7115967
2020-08-19,TRV,108.6,111.33,108.2,110.59,1251512
2020-08-19,UNH,307.72,311.73,307.5,309.08,2118206
2020-08-19,V,199.15,200.99,197.06,197.08,9555625
2020-08-19,VZ,54.57,54.929,54.458,54.855,11704625
2020-08-19,WBA,37.934,38.537,37.821,38.423,5276853
2020-08-19,WMT,129.37,131.56,128.81,131.11,13018041
2020-08-18,AAPL,114.5,114.94,112.97,113.31,106603758
2020-08-18,AMGN,230.7,233.38,229.28,232.62,1176388
2020-08-18,AXP,94.652,96.766,94.456,96.14,3408750
2020-08-18,BA,170.23,173.238,169.01,172.01,21488490
2020-08-18,CAT,133.42,135.1,133.14,133.99,1621103
2020-08-18,CRM,204.01,204.8,199.0,199.33,7284820
2020-08-18,CSCO,39.9,40.196,39.74,40.043,24560707
2020-08-18,CVX,81.205,82.818,80.919,82.447,8612948
2020-08-18,DIS,128.92,129.59,128.36,129.44,6714570
2020-08-18,GE,51.18,52.213,50.94,51.578,5371191
2020-08-18,GS,194.43,196.62,194.24,196.5,3176341
2020-08-18,HD,274.53,279.92,272.66,278.29,7198468
2020-08-18,HON,153.17,155.47,153.02,154.74,1920669
2020-08-18,IBM,115.84,116.39,115.2,115.91,3108270
2020-08-18,INTC,46.731,47.614,46.702,47.316,20042012
2020-08-18,JNJ,143.51,143.52,142.05,142.71,4520831
2020-08-18,JPM,93.768,95.285,93.578,95.285,13889507
2020-08-18,KO,45.851,45.926,45.414,45.641,10379921
2020-08-18,MCD,202.09,202.19,199.11,201.07,3040744
2020-08-18,MMM,156.54,157.54,155.94,156.58,1595623
2020-08-18,MRK,79.663,80.089,78.92,79.977,6635969
2020-08-18,MSFT,208.26,209.11,206.0,207.3,21668196
2020-08-18,NKE,105.49,105.52,104.01,104.98,5093788
2020-08-18,PG,130.99,131.95,129.93,130.31,9036898
2020-08-18,TRV,110.26,111.51,110.08,111.49,801009
2020-08-18,UNH,309.12,314.84,308.02,314.15,2583106
2020-08-18,V,197.17,198.26,195.02,198.14,6580510
2020-08-18,VZ,54.689,54.956,54.32,54.394,10962844
2020-08-18,WBA,38.414,39.15,38.115,38.314,5131117
2020-08-18,WMT,131.61,134.47,130.1,133.04,27374258
2020-08-17,AAPL,113.57,115.03,112.92,115.0,120659587
2020-08-17,AMGN,232.14,233.8,229.47,229.47,1777139
2020-08-17,AXP,95.514,97.909,95.406,97.829,7648201
2020-08-17,BA,172.01,178.29,171.4085,178.24,23352125
2020-08-17,CAT,133.76,135.57,133.35,135.14,2368701
2020-08-17,CRM,196.74,197.07,194.416,195.34,3574549
2020-08-17,CSCO,40.006,40.646,39.787,40.443,32101237
2020-08-17,CVX,82.919,83.66,81.96,82.536,11465350
2020-08-17,DIS,129.37,130.1371,128.54,130.1,7492155
2020-08-17,GE,51.419,53.167,51.26,53.008,7427682
2020-08-17,GS,196.14,200.75,195.62,199.92,4061302
2020-08-17,HD,277.65,278.61,273.16,273.97,5797180
2020-08-17,HON,154.52,156.58,153.82,155.74,2894657
2020-08-17,IBM,115.39,116.46,115.36,116.14,3623421
2020-08-17,INTC,47.0,47.36,46.806,47.172,20840383
2020-08-17,JNJ,142.45,143.65,141.73,141.82,4504454
2020-08-17,JPM,95.094,97.276,94.922,96.802,15715525
2020-08-17,KO,45.651,46.163,45.641,45.754,9612571
2020-08-17,MCD,200.49,201.29,198.74,198.83,2725781
2020-08-17,MMM,156.84,158.43,155.84,157.28,2171764
2020-08-17,MRK,79.854,80.248,79.146,79.4,8876883
2020-08-17,MSFT,207.05,207.96,205.7,206.37,20498867
2020-08-17,NKE,104.2,105.02,103.65,105.02,3059652
2020-08-17,PG,130.01,130.2,129.21,129.47,5840598
2020-08-17,TRV,111.21,113.29,110.25,113.29,977890
2020-08-17,UNH,312.71,315.92,311.59,313.62,2841576
2020-08-17,V,197.59,198.62,194.9,195.47,6314373
2020-08-17,VZ,54.32,54.458,54.101,54.272,9059448
2020-08-17,WBA,38.366,39.105,38.025,39.05,5661959
2020-08-17,WMT,132.48,133.0,130.76,131.25,13464923
2020-08-14,AAPL,113.86,113.95,112.02,113.79,167085883
2020-08-14,AMGN,228.98,229.32,227.95,228.51,1282332
2020-08-14,AXP,98.31,99.178,97.197,97.578,1998211
2020-08-14,BA,178.08,179.47,172.35,173.09,32414091
2020-08-14,CAT,134.95,135.85,133.81,134.47,2114061
2020-08-14,CRM,193.46,195.48,192.52,195.22,2833235
2020-08-14,CSCO,40.396,40.756,40.177,40.386,34234577
2020-08-14,CVX,82.536,82.756,81.166,81.303,6943515
2020-08-14,DIS,130.53,131.08,129.74,130.01,6507571
2020-08-14,GE,52.929,53.405,51.419,51.974,6341487
2020-08-14,GS,200.87,202.34,199.56,200.38,2368466
2020-08-14,HD,270.26,271.64,268.95,270.83,2585300
2020-08-14,HON,155.99,156.57,153.73,153.77,2923249
2020-08-14,IBM,116.16,116.45,114.91,115.17,3196047
2020-08-14,INTC,46.961,47.27,46.731,46.806,23237854
2020-08-14,JNJ,141.74,142.79,141.1,141.13,4434674
2020-08-14,JPM,97.67,98.525,96.726,96.802,12723376
2020-08-14,KO,45.878,46.106,45.48,45.774,10640581
2020-08-14,MCD,198.92,199.21,197.16,197.89,2144197
2020-08-14,MMM,158.17,158.36,156.67,156.75,1687945
2020-08-14,MRK,78.646,79.541,78.354,78.552,7485350
2020-08-14,MSFT,205.69,206.36,204.35,205.55,18238410
2020-08-14,NKE,104.95,105.3,104.0,104.66,3027923
2020-08-14,PG,129.62,130.14,129.1,130.11,6092042
2020-08-14,TRV,113.78,115.05,113.21,113.7,651508
2020-08-14,UNH,315.82,316.04,310.97,312.74,1831927
2020-08-14,V,194.83,196.23,193.97,195.2,5061042
2020-08-14,VZ,54.327,54.467,53.829,54.043,9431692
2020-08-14,WBA,39.05,39.087,37.998,38.016,6103866
2020-08-14,WMT,129.56,129.91,128.59,129.3,6859985
2020-08-13,AAPL,113.96,114.98,112.9,113.39,212011616
2020-08-13,AMGN,228.18,230.35,227.36,228.97,1436258
2020-08-13,AXP,98.32,99.72,97.423,98.429,3335408
2020-08-13,BA,174.73,179.47,172.4301,173.62,22958755
2020-08-13,CAT,135.64,137.63,134.77,136.55,3048866
2020-08-13,CRM,195.14,198.07,193.23,193.32,4711598
2020-08-13,CSCO,40.604,41.67,40.281,41.622,96634304
2020-08-13,CVX,82.053,83.387,82.0,82.098,8007109
2020-08-13,DIS,130.96,132.35,130.45,130.64,6468610
2020-08-13,GE,52.451,53.723,52.332,52.372,6722919
2020-08-13,GS,201.27,204.95,200.6,203.22,2298359
2020-08-13,HD,271.32,272.29,269.48,270.85,2286334
2020-08-13,HON,154.73,155.36,153.35,153.46,2645927
2020-08-13,IBM,115.93,117.21,115.71,116.8,3419817
2020-08-13,INTC,46.643,47.384,46.476,47.316,25791951
2020-08-13,JNJ,141.52,142.64,141.05,142.03,5391923
2020-08-13,JPM,97.63,98.574,96.931,97.276,14258744
2020-08-13,KO,45.813,46.143,45.509,45.699,10436869
2020-08-13,MCD,198.41,199.13,197.31,197.9,1868176
2020-08-13,MMM,157.93,159.5,156.88,157.62,3028666
2020-08-13,MRK,78.704,78.788,77.265,77.375,7551023
2020-08-13,MSFT,205.51,208.12,204.96,206.21,22940393
2020-08-13,NKE,105.04,105.51,103.74,103.84,4342063
2020-08-13,PG,130.28,130.37,129.46,129.6,5200184
2020-08-13,TRV,114.44,114.67,112.78,113.47,969645
2020-08-13,UNH,313.69,314.04,310.11,312.87,2213419
2020-08-13,V,195.74,198.1,195.22,195.3,7080028
2020-08-13,VZ,54.079,54.153,53.774,53.876,8038703
2020-08-13,WBA,38.202,38.77,38.035,38.509,6106690
2020-08-13,WMT,128.81,128.92,127.72,128.18,6778466
2020-08-12,AAPL,111.99,112.25,109.3,109.5,167468983
2020-08-12,AMGN,229.37,230.58,222.7,222.7,2450967
2020-08-12,AXP,99.57,102.61,98.577,102.57,3480886
2020-08-12,BA,175.44,184.149,173.19,184.01,40702391
2020-08-12,CAT,137.47,139.01,136.29,138.8,2635565
2020-08-12,CRM,192.62,195.418,192.12,193.0,3982152
2020-08-12,CSCO,45.718,45.747,44.929,44.939,28431467
2020-08-12,CVX,82.875,83.733,81.715,82.947,9915477
2020-08-12,DIS,131.79,133.0,130.49,130.67,12205195
2020-08-12,GE,53.405,54.676,52.292,54.598,8831575
2020-08-12,GS,204.88,208.57,202.13,207.37,2525864
2020-08-12,HD,271.25,272.59,266.8,269.49,4017402
2020-08-12,HON,154.92,157.57,153.87,157.29,2759003
2020-08-12,IBM,117.48,118.5,116.72,118.33,3806866
2020-08-12,INTC,47.25,47.316,46.336,46.751,31947430
2020-08-12,JNJ,143.1,143.66,141.01,141.06,5499303
2020-08-12,JPM,98.169,101.51,96.997,101.25,20184583
2020-08-12,KO,45.86,46.106,45.567,45.736,10100109
2020-08-12,MCD,197.95,199.28,197.34,198.75,2255680
2020-08-12,MMM,156.42,158.02,155.55,157.13,2183943
2020-08-12,MRK,77.893,78.109,76.631,76.658,7390564
2020-08-12,MSFT,205.98,207.05,201.61,202.14,28477737
2020-08-12,NKE,103.76,104.43,101.94,104.26,4781484
2020-08-12,PG,129.97,130.47,128.28,128.35,6170384
2020-08-12,TRV,114.04,116.62,113.45,116.62,1192963
2020-08-12,UNH,314.44,315.43,309.92,310.26,2989193
2020-08-12,V,196.6,198.09,196.1,196.86,5491559
2020-08-12,VZ,54.153,54.493,54.079,54.153,11691322
2020-08-12,WBA,38.966,39.731,38.732,39.413,5291195
2020-08-12,WMT,128.32,128.65,125.58,126.96,6549050
2020-08-11,AAPL,108.39,111.46,108.12,110.95,189628213
2020-08-11,AMGN,222.66,226.7,222.38,226.01,2420190
2020-08-11,AXP,101.1,103.5,100.8,101.82,4845422
2020-08-11,BA,180.13,189.97,179.53,184.51,61036613
2020-08-11,CAT,137.43,140.96,137.21,138.87,4361890
2020-08-11,CRM,191.99,195.84,191.72,193.62,5015367
2020-08-11,CSCO,44.854,46.052,44.755,45.528,19842113
2020-08-11,CVX,81.869,84.967,81.459,83.998,9933351
2020-08-11,DIS,130.49,132.76,130.0,130.53,13885677
2020-08-11,GE,53.485,55.631,53.167,54.598,11720010
2020-08-11,GS,203.85,209.53,203.34,205.45,4185705
2020-08-11,HD,264.84,269.12,264.33,267.51,3447791
2020-08-11,HON,155.13,157.98,154.95,155.53,3899375
2020-08-11,IBM,117.53,120.99,117.4,119.41,5393159
2020-08-11,INTC,46.29,47.768,46.163,47.673,36799767
2020-08-11,JNJ,140.52,142.68,139.96,142.59,6681408
2020-08-11,JPM,99.016,101.25,98.722,99.056,33048562
2020-08-11,KO,45.386,46.071,45.168,45.887,17458192
2020-08-11,MCD,196.97,199.3,196.26,196.97,2579385
2020-08-11,MMM,155.58,158.68,155.26,156.3,3953652
2020-08-11,MRK,76.226,77.131,75.962,77.018,7734883
2020-08-11,MSFT,200.26,204.49,200.04,204.0,37013631
2020-08-11,NKE,103.66,105.83,103.4,105.37,5476821
2020-08-11,PG,127.83,129.28,127.42,128.84,5555071
2020-08-11,TRV,115.04,118.3,114.77,116.47,1677475
2020-08-11,UNH,307.87,316.67,307.01,315.07,3093482
2020-08-11,V,195.64,200.73,194.24,195.68,11674623
2020-08-11,VZ,54.07,55.084,53.829,54.799,13887009
2020-08-11,WBA,38.994,41.045,38.868,40.419,6957410
2020-08-11,WMT,126.69,129.29,126.22,129.01,8688084
2020-08-10,AAPL,111.71,112.75,109.0,111.58,214354298
2020-08-10,AMGN,226.01,228.38,224.14,227.99,1615784
2020-08-10,AXP,99.51,100.5,97.187,97.413,5366818
2020-08-10,BA,179.41,179.79,171.33,171.36,35857657
2020-08-10,CAT,136.94,137.08,130.83,130.89,5373663
2020-08-10,CRM,197.16,201.48,195.72,200.4,5528192
2020-08-10,CSCO,45.367,45.623,44.824,44.824,15780562
2020-08-10,CVX,81.97,81.997,80.024,80.335,8921796
2020-08-10,DIS,128.79,131.32,128.49,129.75,8529151
2020-08-10,GE,53.008,53.246,50.704,51.1,11871450
2020-08-10,GS,202.24,203.44,200.94,202.45,2518799
2020-08-10,HD,264.65,264.92,261.83,262.42,2484282
2020-08-10,HON,154.29,154.73,150.16,150.16,2954205
2020-08-10,IBM,117.87,118.0,116.08,116.31,4279324
2020-08-10,INTC,47.279,47.442,46.163,46.3,38980302
2020-08-10,JNJ,141.54,142.47,141.24,142.34,4284522
2020-08-10,JPM,95.976,97.315,95.403,95.475,15717479
2020-08-10,KO,45.188,45.713,45.13,45.509,12554303
2020-08-10,MCD,196.13,197.12,194.62,196.35,2897140
2020-08-10,MMM,153.73,153.89,150.98,150.98,2386751
2020-08-10,MRK,76.226,76.508,75.651,76.32,5856654
2020-08-10,MSFT,205.06,208.65,203.19,208.44,37287836
2020-08-10,NKE,103.95,105.35,100.97,101.03,12856616
2020-08-10,PG,128.67,129.0,127.79,128.28,6058202
2020-08-10,TRV,114.3,114.55,112.23,113.2,1108526
2020-08-10,UNH,311.34,312.67,307.9,309.3,2627756
2020-08-10,V,194.68,196.17,193.26,194.26,5585207
2020-08-10,VZ,54.513,54.661,54.028,54.199,13109454
2020-08-10,WBA,39.935,39.972,38.687,38.789,5250156
2020-08-10,WMT,128.31,128.76,126.15,126.73,6058026
2020-08-07,AAPL,110.09,112.65,109.29,112.18,199864611
2020-08-07,AMGN,228.4,231.17,226.37,231.13,1425129
2020-08-07,AXP,97.09,97.226,92.969,93.301,4790754
2020-08-07,BA,170.02,171.8599,168.7,171.5,19317971
2020-08-07,CAT,130.1,130.28,127.78,129.22,2306298
2020-08-07,CRM,201.05,206.94,198.58,206.62,5423414
2020-08-07,CSCO,45.083,45.243,44.701,44.986,17942739
2020-08-07,CVX,79.293,79.577,78.325,79.367,7865612
2020-08-07,DIS,129.93,131.94,128.66,130.22,16088579
2020-08-07,GE,50.86,51.339,49.67,49.987,10452066
2020-08-07,GS,201.15,201.66,195.54,196.53,3183701
2020-08-07,HD,261.68,264.84,259.91,260.68,2954726
2020-08-07,HON,150.11,150.26,146.98,147.54,2604125
2020-08-07,IBM,115.88,115.97,114.26,114.51,3937403
2020-08-07,INTC,46.137,46.731,45.819,46.617,38275102
2020-08-07,JNJ,142.08,142.13,140.7,141.03,3801802
2020-08-07,JPM,94.779,94.885,92.09,92.443,15459354
